X,Y,Z,I,J,K
-28896.3452,295.4529,2351.4106,-0.0129822,0.9724949,0.2325623
-28896.6281,271.5478,2462.7101,-0.0107628,0.9822871,0.1870727
-28896.9053,253.142,2575.4359,-0.0081332,0.9909164,0.1342329
-28897.1345,241.9669,2677.8623,-0.0053713,0.9966497,0.0816126
-28897.3419,236.2914,2792.1832,-0.0017516,0.9998632,0.0164495
-28897.4424,236.949,2872.336,0.001173,0.9994608,-0.0328122
-28897.4813,244.9909,2986.0927,0.005896,0.9938764,-0.1103397
-28897.335,262.404,3098.3377,0.0116084,0.9802842,-0.1972512
-28897.0588,284.1812,3189.0544,0.01738,0.9632732,-0.2679601
-28947.0583,283.1226,3182.0083,0.0169766,0.9636693,-0.2665581
-28947.3392,260.5655,3086.1072,0.0110039,0.9816933,-0.1901506
-28947.4614,243.9488,2973.7647,0.0054175,0.9946136,-0.1035109
-28947.4122,236.7906,2865.6679,0.0009947,0.9995291,-0.0306689
-28947.2977,236.4336,2779.7964,-0.0021041,0.9997522,0.0221616
-28947.0827,242.7282,2665.5723,-0.0056603,0.9962124,0.0867685
-28946.8485,254.4126,2563.2337,-0.0083751,0.9902612,0.1389695
-28946.5692,273.3083,2450.7195,-0.0109613,0.981479,0.1912562
-28946.2839,297.6471,2339.5256,-0.0131376,0.9716382,0.2361073
-28945.9907,326.9115,2229.0466,-0.0149333,0.9612795,0.2751703
-28945.7192,359.9537,2121.0368,-0.0164497,0.9510598,0.3085687
-28945.4608,396.3378,2014.3111,-0.0177241,0.9417524,0.3358398
-28945.2298,434.9821,1910.033,-0.0188181,0.933536,0.3579894
-28945.0138,475.8485,1806.3707,-0.0197572,0.927022,0.374486
-28944.8106,518.1458,1703.7462,-0.0205599,0.9219571,0.3867459
-28944.6287,560.9818,1602.9734,-0.0212669,0.9185637,0.3947004
-28944.4613,604.3376,1502.757,-0.0218884,0.9168956,0.3985265
-28944.3079,647.587,1403.3905,-0.02243,0.9167349,0.3988659
-28944.1697,690.3841,1304.69,-0.0229126,0.9179939,0.395932
-28944.0454,732.6378,1205.8643,-0.0233317,0.9207232,0.3895183
-28943.9347,774.0667,1106.5904,-0.0236716,0.9247797,0.379766
-28943.831,813.5358,1008.457,-0.0239994,0.9303913,0.3657814
-28943.7411,851.5084,909.2943,-0.0243552,0.9369449,0.3486274
-28943.662,887.3964,809.6394,-0.024736,0.9442687,0.3282448
-28943.5941,920.9279,709.3006,-0.0251427,0.9520454,0.3049219
-28943.5363,951.7562,608.3364,-0.0255834,0.9601451,0.2783286
-28943.4899,979.6069,506.4886,-0.026064,0.968261,0.2485786
-28943.4538,1004.2026,403.7741,-0.0266069,0.9758722,0.2167154
-28943.4298,1025.396,300.3313,-0.0271373,0.9824555,0.1845124
-28943.4231,1043.1216,196.0902,-0.0275809,0.9883079,0.1499563
-28943.4311,1057.0029,91.0354,-0.0280061,0.9933782,0.1114248
-28943.4508,1066.6837,-14.5916,-0.0284191,0.9970842,0.0708201
-28943.4871,1071.9915,-120.8251,-0.0288473,0.9991756,0.0285643
-28943.5391,1072.6541,-227.4274,-0.0292843,0.9994342,-0.0165413
-28943.6121,1068.3764,-334.2964,-0.0296939,0.9975416,-0.0634754
-28943.7084,1058.978,-441.3619,-0.0301158,0.9932825,-0.1117269
-28943.8344,1044.1189,-548.0039,-0.0305407,0.9858552,-0.1647934
-28943.9959,1023.1836,-654.9714,-0.0309004,0.9752871,-0.2187696
-28944.1804,996.2149,-760.7203,-0.0312982,0.9605953,-0.276183
-28944.3977,962.3675,-865.6001,-0.0316402,0.9407547,-0.3376086
-28944.6308,921.4397,-968.6021,-0.031932,0.9156882,-0.4006188
-28944.8773,873.0796,-1069.1605,-0.0321777,0.8844065,-0.4656069
-28945.1208,817.0658,-1166.4438,-0.0323709,0.8464967,-0.5314089
-28945.348,753.3808,-1259.5384,-0.0324977,0.801838,-0.5966571
-28945.5458,682.1184,-1347.5294,-0.032555,0.7500594,-0.6605687
-28945.7037,603.539,-1429.4882,-0.0325401,0.69126,-0.7218731
-28945.8161,517.9921,-1504.4733,-0.0324391,0.6245821,-0.7802851
-28945.8773,425.8719,-1571.4169,-0.0322338,0.5483294,-0.835641
-28945.8806,327.6221,-1629.0011,-0.0318919,0.4596293,-0.8875381
-28945.815,223.8224,-1675.5173,-0.0313615,0.3540552,-0.9346985
-28945.6573,115.3099,-1708.5025,-0.0306515,0.2217255,-0.9746273
-28945.409,3.7858,-1725.5757,-0.0298328,0.0777923,-0.9965231
-28995.375,3.3803,-1724.1114,-0.0298421,0.0778575,-0.9965178
-28995.6237,114.8486,-1707.0359,-0.0306559,0.2218622,-0.974596
-28995.7813,223.298,-1674.0396,-0.0313573,0.3543515,-0.9345864
-28995.8465,327.0284,-1627.5135,-0.0318756,0.4599272,-0.8873843
-28995.8428,425.2063,-1569.9269,-0.0322083,0.548614,-0.8354551
-28995.7811,517.2533,-1502.9884,-0.0324063,0.6248521,-0.7800703
-28995.6683,602.7262,-1428.0154,-0.0325011,0.6915154,-0.7216302
-28995.5098,681.2316,-1346.0755,-0.0325104,0.7502982,-0.6602997
-28995.3115,752.4201,-1258.1101,-0.0324476,0.8020596,-0.5963619
-28995.0838,816.0325,-1165.0485,-0.0323156,0.84669,-0.5311043
-28994.8398,871.9764,-1067.8058,-0.0321182,0.8845738,-0.465293
-28994.593,920.2702,-967.2963,-0.0318693,0.9158243,-0.4003126
-28994.3596,961.1369,-864.3513,-0.0315752,0.9408618,-0.337316
-28994.1421,994.9293,-759.5354,-0.0312315,0.9606731,-0.2759199
-28993.9576,1021.8517,-653.8593,-0.0308327,0.9753397,-0.2185448
-28993.7961,1042.7461,-546.9669,-0.0304723,0.9858954,-0.1645652
-28993.6703,1057.5723,-440.407,-0.030047,0.9933031,-0.111562
-28993.5741,1066.9463,-333.4256,-0.0296247,0.9975535,-0.0633205
-28993.5013,1071.2049,-226.6419,-0.0292146,0.9994385,-0.0164095
-28993.4494,1070.5308,-120.1257,-0.0287766,0.9991749,0.0286603
-28993.4132,1065.2179,-13.9778,-0.0283468,0.9970803,0.0709036
-28993.3936,1055.5368,91.5644,-0.0279313,0.9933733,0.1114865
-28993.3857,1041.6617,196.5358,-0.027503,0.9883055,0.1499859
-28993.3924,1023.9496,300.6954,-0.0270571,0.9824632,0.1844827
-28993.4165,1002.7791,404.0594,-0.0265279,0.9758921,0.2166352
-28993.4527,978.2103,506.6976,-0.0259864,0.9682815,0.248507
-28993.499,950.388,608.4708,-0.0255059,0.9601677,0.2782578
-28993.5567,919.5908,709.3623,-0.0250646,0.9520732,0.3048415
-28993.6245,886.0927,809.6308,-0.0246569,0.9443013,0.328157
-28993.7035,850.2406,909.2171,-0.0242748,0.9369832,0.3485302
-28993.7934,812.3058,1008.3131,-0.0239176,0.9304339,0.3656784
-28993.897,772.8773,1106.378,-0.023588,0.9248262,0.3796578
-28994.0076,731.489,1205.5926,-0.0232473,0.9207874,0.3893714
-28994.1319,689.282,1304.3593,-0.0228294,0.9180768,0.3957447
-28994.2702,646.5355,1403.0028,-0.0223492,0.9168301,0.3986515
-28994.4238,603.339,1502.3155,-0.0218109,0.9170025,0.3982846
-28994.5914,560.0386,1602.4812,-0.0211935,0.9186829,0.3944269
-28994.7736,517.2604,1703.2053,-0.0204908,0.9220838,0.3864474
-28994.9772,475.0221,1805.7848,-0.0196924,0.9271553,0.3741594
-28995.1937,434.2177,1909.4042,-0.0187572,0.9336802,0.3576162
-28995.4253,395.6382,2013.6398,-0.017667,0.9418969,0.3354373
-28995.6844,359.3213,2120.3263,-0.0163959,0.9512092,0.3081109
-28995.9568,326.3508,2228.2979,-0.0148822,0.9614262,0.27466
-28996.2512,297.2217,2338.7591,-0.0130885,0.9717851,0.2355044
-28996.5376,272.9158,2449.9002,-0.0109135,0.9816183,0.1905423
-28996.8183,254.1163,2562.3779,-0.0083284,0.9903761,0.1381514
-28997.054,242.5228,2664.6815,-0.0056141,0.9962952,0.0858155
-28997.2708,236.3499,2778.8658,-0.0020588,0.9997768,0.0210261
-28997.3867,236.8114,2864.7052,0.0010388,0.9994883,-0.0319697
-28997.4376,244.1165,2972.7549,0.005457,0.9944573,-0.1049999
-28997.3174,260.9191,3085.038,0.0110334,0.9813244,-0.1920433
-28997.0383,283.6928,3180.8848,0.0169929,0.9629468,-0.2691554
-29046.9994,285.9427,3185.6767,0.0174266,0.9610124,-0.2759557
-29047.2705,263.5295,3095.1105,0.0116932,0.9790884,-0.2030988
-29047.4109,245.5448,2983.0471,0.0060128,0.9933584,-0.1149036
-29047.3664,237.0339,2869.4411,0.0013049,0.9993244,-0.0367281
-29047.262,236.0802,2789.379,-0.0016156,0.9999144,0.0129803
-29047.0494,241.3851,2675.1783,-0.0052327,0.9968844,0.0787032
-29046.8159,252.2697,2572.8537,-0.0079932,0.9912521,0.1317398
-29046.5345,270.3853,2460.2376,-0.0106198,0.9826996,0.1849017
-29046.2479,294.026,2349.0462,-0.012835,0.9729363,0.2307169
-29045.9522,322.6917,2238.5036,-0.0146612,0.9626295,0.2704247
-29045.6764,355.2486,2130.3187,-0.0161989,0.9523324,0.304632
-29045.4155,391.1904,2023.5596,-0.0174896,0.9429405,0.3325017
-29045.1801,429.5176,1919.102,-0.0185931,0.9345669,0.3553012
-29044.9628,470.0267,1815.5704,-0.0195405,0.9278762,0.372376
-29044.7568,512.1396,1712.8028,-0.0203473,0.9226456,0.3851117
-29044.5726,554.7957,1612.0288,-0.021055,0.9190633,0.3935471
-29044.4035,598.0137,1511.8544,-0.0216777,0.9172053,0.3978246
-29044.2484,641.1925,1412.4985,-0.0222203,0.916881,0.3985417
-29044.1085,683.9342,1313.8865,-0.0227039,0.9179683,0.3960035
-29043.983,726.1658,1215.1952,-0.0231284,0.920524,0.3900008
-29043.8761,768.2005,1114.6593,-0.023481,0.9244309,0.3806261
-29043.7653,807.0841,1018.3142,-0.0238054,0.9298557,0.3671536
-29043.6759,845.2762,919.0612,-0.0241627,0.936328,0.3502941
-29043.5959,881.312,819.6046,-0.0245439,0.9435778,0.3302402
-29043.5271,915.027,719.4713,-0.0249498,0.9513089,0.3072276
-29043.4684,946.0766,618.7217,-0.0253884,0.9593725,0.2809979
-29043.421,974.1799,517.1193,-0.025864,0.967506,0.2515216
-29043.3839,999.0583,414.6339,-0.0263981,0.9751884,0.2197968
-29043.3582,1020.5442,311.4205,-0.0269333,0.981858,0.1876953
-29043.3496,1038.5999,207.4288,-0.0273866,0.9877448,0.1536563
-29043.3563,1052.8723,102.6092,-0.0278184,0.9929167,0.11551
-29043.3744,1062.981,-2.7924,-0.028237,0.996776,0.0751022
-29043.4087,1068.7444,-108.7972,-0.0286655,0.9990409,0.0331009
-29043.4589,1069.9079,-215.2089,-0.0291058,0.9995083,-0.0116659
-29043.5288,1066.1715,-321.8575,-0.0295181,0.9978548,-0.0584344
-29043.6229,1057.3378,-428.7983,-0.0299367,0.9938712,-0.1064139
-29043.7442,1043.1255,-535.2574,-0.0303674,0.9868322,-0.1588713
-29043.9037,1022.8713,-642.1207,-0.0307294,0.9765829,-0.2129357
-29044.0842,996.6333,-747.8198,-0.0311267,0.9624633,-0.269621
-29044.2996,963.5971,-852.7014,-0.0314795,0.9431588,-0.3308483
-29044.5314,923.5126,-955.8004,-0.0317793,0.9187306,-0.3936042
-29044.7777,876.0411,-1056.5369,-0.0320362,0.888159,-0.4584182
-29045.0231,820.9349,-1154.1074,-0.0322425,0.8509664,-0.5242296
-29045.2532,758.1594,-1247.5926,-0.0323873,0.807064,-0.5895751
-29045.4555,687.7932,-1336.0842,-0.0324616,0.7560199,-0.6537432
-29045.6187,610.0787,-1418.6478,-0.0324661,0.6979859,-0.7153752
-29045.7369,525.3592,-1494.3498,-0.0323868,0.6321785,-0.7741456
-29045.8044,434.0243,-1562.1398,-0.0322077,0.5570279,-0.829869
-29045.8147,336.5085,-1620.732,-0.0319,0.469767,-0.8822139
-29045.7575,233.3702,-1668.4648,-0.031415,0.3661693,-0.9300178
-29045.6111,125.4094,-1702.9729,-0.0307308,0.2362315,-0.9712107
-29045.3681,14.1751,-1721.6838,-0.0299537,0.0930964,-0.9952064
-29095.2798,-8.6161,-1721.9707,-0.0297633,0.0626314,-0.9975928
-29095.5343,102.8884,-1706.5349,-0.030604,0.2080958,-0.9776296
-29095.7027,211.6213,-1675.0459,-0.0312921,0.3431348,-0.9387648
-29095.7749,315.728,-1629.7213,-0.0318056,0.450803,-0.8920566
-29095.7766,414.3469,-1573.1503,-0.0321343,0.5409254,-0.8404565
-29095.7194,506.882,-1507.0917,-0.0323282,0.6182395,-0.7853247
-29095.6105,592.8829,-1432.8945,-0.032419,0.685733,-0.7271308
-29095.4554,671.9534,-1351.6442,-0.0324247,0.7452239,-0.6660255
-29095.2599,743.7402,-1264.2908,-0.0323576,0.7976472,-0.6022557
-29095.0337,807.9714,-1171.7607,-0.032223,0.842928,-0.5370606
-29094.7901,864.5524,-1074.9602,-0.0320226,0.8814308,-0.4712263
-29094.5424,913.4628,-974.8486,-0.0317734,0.9132665,-0.4061216
-29094.3071,954.9323,-872.232,-0.0314791,0.938836,-0.3429228
-29094.0879,989.3151,-767.6882,-0.0311407,0.9590663,-0.2814642
-29093.8997,1016.7953,-662.239,-0.0307406,0.974214,-0.2235219
-29093.737,1038.2015,-555.5733,-0.0303802,0.9850497,-0.1695707
-29093.6072,1053.5511,-449.1394,-0.0299622,0.9927656,-0.1162702
-29093.5097,1063.3942,-342.3812,-0.0295369,0.997265,-0.0677504
-29093.4346,1068.1193,-235.7144,-0.0291287,0.9993597,-0.0207767
-29093.3816,1067.9026,-129.3543,-0.0286924,0.9992886,0.0244755
-29093.344,1063.0278,-23.3222,-0.0282579,0.9973569,0.0669383
-29093.3232,1053.7752,82.1077,-0.0278391,0.993802,0.1076227
-29093.3143,1040.3193,186.9776,-0.0274061,0.9888531,0.1463508
-29093.3194,1022.9957,291.0616,-0.0269605,0.9830845,0.1811575
-29093.3421,1002.2082,394.3405,-0.026443,0.9766431,0.2132349
-29093.3774,978.0311,496.9015,-0.0259005,0.9691131,0.2452527
-29093.4226,950.5776,598.6213,-0.0254156,0.961032,0.2752663
-29093.479,920.1282,699.4405,-0.0249698,0.952925,0.3021763
-29093.5456,886.9511,799.6315,-0.0245567,0.9451271,0.3257786
-29093.6232,851.3927,899.1451,-0.0241694,0.9377613,0.3464384
-29093.7117,813.7281,998.1489,-0.0238056,0.9311337,0.3639002
-29093.8113,774.2785,1096.7549,-0.0234668,0.9254078,0.3782456
-29093.9231,733.3667,1195.1867,-0.0231293,0.9212532,0.3882751
-29094.046,691.3303,1293.8458,-0.0227192,0.9184462,0.394893
-29094.1828,648.7296,1392.3605,-0.0222469,0.9170758,0.3980917
-29094.335,605.6767,1491.4692,-0.0217197,0.9171318,0.3979918
-29094.5015,562.4665,1591.4681,-0.0211162,0.9186733,0.3944534
-29094.6824,519.7373,1692.0125,-0.0204279,0.9219156,0.3868518
-29094.8843,477.5588,1794.2599,-0.0196464,0.9268441,0.3749321
-29095.101,436.6546,1897.8253,-0.0187313,0.9332409,0.3587627
-29095.3305,398.0125,2001.7438,-0.0176616,0.9412943,0.3371247
-29095.5894,361.5361,2108.2118,-0.0164149,0.9505413,0.3101641
-29095.861,328.3671,2215.8806,-0.0149297,0.960662,0.2773186
-29096.1564,298.8995,2326.0873,-0.013169,0.9710677,0.2384411
-29096.4463,274.2947,2437.1127,-0.0110356,0.9809438,0.1939781
-29096.73,255.1034,2549.3396,-0.0084924,0.9898202,0.1420699
-29096.9839,242.6052,2657.2065,-0.0056625,0.9961943,0.0869762
-29097.1968,236.4402,2765.5618,-0.0023303,0.999669,0.0256203
-29097.3287,236.6692,2857.0757,0.0009348,0.9995146,-0.0311411
-29097.3895,243.2717,2959.4136,0.0050554,0.9950148,-0.0995991
-29097.2941,259.453,3071.75,0.0104982,0.9823797,-0.1866011
-29097.0151,283.1777,3172.7897,0.0166329,0.9627494,-0.2698833
-29146.9023,293.5851,3204.9133,0.0190379,0.9549283,-0.2962255
-29147.1042,274.6092,3137.5666,0.0144235,0.9696287,-0.2441559
-29147.3339,252.0536,3025.9787,0.0082466,0.9882739,-0.1524685
-29147.3499,239.5578,2913.0086,0.0032082,0.9976229,-0.0688343
-29147.2598,235.9481,2821.8468,-0.0002733,0.999943,-0.0106779
-29147.0849,238.082,2718.956,-0.0037326,0.9986789,0.0512494
-29146.8648,246.2035,2616.5072,-0.0066903,0.994233,0.1070328
-29146.5859,261.676,2503.3637,-0.0094928,0.9865944,0.1629154
-29146.2998,283.041,2391.8267,-0.0118728,0.9772014,0.2119821
-29146.0043,309.6512,2281.0405,-0.0138471,0.9671136,0.2539676
-29145.7156,340.6422,2171.802,-0.0154917,0.9566403,0.2908596
-29145.4498,375.113,2064.7791,-0.0168757,0.9469052,0.3210696
-29145.1999,412.5252,1959.2295,-0.0180455,0.9380112,0.3461348
-29144.9787,451.953,1855.8575,-0.0190522,0.9306431,0.3654319
-29144.765,493.5252,1752.4857,-0.0199082,0.924811,0.3799056
-29144.5722,535.8416,1651.1934,-0.0206479,0.9205309,0.3901238
-29144.3973,578.768,1550.9232,-0.0213011,0.917972,0.3960729
-29144.2363,621.932,1451.2942,-0.0218707,0.9170432,0.3981878
-29144.0902,664.7577,1352.5826,-0.0223738,0.917534,0.3970274
-29143.9593,707.1234,1254.0978,-0.0228242,0.9194843,0.3924635
-29143.8411,748.7388,1155.5247,-0.0232052,0.9227679,0.384657
-29143.7343,789.0578,1057.1678,-0.023537,0.9276337,0.3727489
-29143.6394,827.7907,958.4848,-0.023888,0.9337207,0.3572044
-29143.5553,864.6072,859.376,-0.0242639,0.9406735,0.3384443
-29143.4823,899.2178,759.6561,-0.0246621,0.9482359,0.3166077
-29143.4199,931.3092,659.2977,-0.025089,0.9561684,0.2917406
-29143.368,960.5621,558.2209,-0.0255484,0.9643253,0.2634845
-29143.3269,986.7094,456.212,-0.0260544,0.9722411,0.2325259
-29143.2958,1009.5016,353.4384,-0.0266006,0.9793581,0.2003748
-29143.2798,1028.915,249.9375,-0.0270829,0.9854582,0.1677456
-29143.2811,1044.7377,145.5916,-0.027522,0.9909682,0.1312427
-29143.2942,1056.534,40.5736,-0.0279507,0.9954047,0.0915874
-29143.3212,1064.0608,-65.0137,-0.0283725,0.9983286,0.0503487
-29143.3649,1067.1198,-171.1435,-0.0288139,0.9995618,0.0067853
-29143.4249,1065.404,-277.4822,-0.0292371,0.9987998,-0.0392969
-29143.5102,1058.6659,-384.2623,-0.0296435,0.9957979,-0.0866471
-29143.6167,1046.7387,-490.6739,-0.0300787,0.9901362,-0.1368417
-29143.7637,1029.0032,-597.2798,-0.0304623,0.9811114,-0.1910302
-29143.9323,1005.2869,-703.357,-0.0308385,0.968876,-0.2456182
-29144.1363,975.1498,-808.4742,-0.0312231,0.9516258,-0.3056689
-29144.3616,938.024,-912.258,-0.0315397,0.9294441,-0.3676124
-29144.6036,893.6773,-1013.9114,-0.0318198,0.9014677,-0.4316753
-29144.852,841.7758,-1112.7713,-0.0320516,0.8670034,-0.4972704
-29145.0902,782.206,-1207.9202,-0.0322339,0.8258878,-0.5629124
-29145.3063,715.0045,-1298.4658,-0.0323443,0.7777381,-0.6277557
-29145.4867,640.3385,-1383.4635,-0.0323906,0.7225684,-0.6905402
-29145.6246,558.5247,-1461.9966,-0.0323584,0.6600276,-0.7505441
-29145.7139,469.9346,-1533.0709,-0.0322367,0.5889166,-0.8075506
-29145.7489,374.9785,-1595.513,-0.0320033,0.5069136,-0.8614026
-29145.7212,274.1513,-1647.8305,-0.0316191,0.410467,-0.9113271
-29145.6156,168.1419,-1688.0229,-0.0310336,0.2929189,-0.9556335
-29145.4048,58.0346,-1713.2104,-0.030332,0.1520405,-0.9879087
-29145.1359,-53.7107,-1721.916,-0.0293344,5.4e-06,-0.9995697
-29195.371,57.6134,-1711.7408,-0.0303478,0.1521369,-0.9878934
-29195.5819,167.6613,-1686.5474,-0.0310444,0.2931773,-0.9555539
-29195.6872,273.6035,-1646.3437,-0.0316148,0.4107579,-0.9111962
-29195.7145,374.3599,-1594.0211,-0.0319863,0.5071996,-0.8612348
-29195.6789,469.2432,-1531.5813,-0.03221,0.5891908,-0.8073516
-29195.5892,557.7596,-1460.5163,-0.0323237,0.6602881,-0.7503165
-29195.4509,639.4994,-1381.9993,-0.0323492,0.7228139,-0.6902852
-29195.27,714.0915,-1297.0244,-0.0322972,0.7779677,-0.6274736
-29195.0534,781.2196,-1206.5085,-0.0321817,0.826093,-0.5626142
-29194.815,840.7185,-1111.3969,-0.0319954,0.867183,-0.4969607
-29194.5662,892.5518,-1012.5819,-0.0317611,0.9016187,-0.4313641
-29194.3241,936.8348,-910.9818,-0.0314799,0.9295647,-0.3673125
-29194.0988,973.9025,-807.2585,-0.0311633,0.9517191,-0.3053844
-29193.895,1003.9888,-702.21,-0.0307796,0.9689375,-0.2453828
-29193.7266,1027.6621,-596.2072,-0.030405,0.9811592,-0.1907934
-29193.5798,1045.3596,-489.6797,-0.0300235,0.9901648,-0.1366467
-29193.4738,1057.259,-383.352,-0.0295905,0.9958131,-0.0864904
-29193.3887,1063.9752,-276.6562,-0.0291863,0.9988071,-0.0391487
-29193.329,1065.6757,-170.4035,-0.0287647,0.9995624,0.006896
-29193.2856,1062.6091,-64.3595,-0.0283243,0.9983257,0.0504337
-29193.2588,1055.0799,41.1427,-0.0279025,0.9953995,0.0916584
-29193.2458,1043.2871,146.0767,-0.0274727,0.9909643,0.1312819
-29193.2446,1027.4746,250.3405,-0.0270319,0.9854599,0.1677438
-29193.2607,1008.0797,353.7615,-0.0265508,0.9793722,0.2003124
-29193.2919,985.3129,456.4579,-0.0260084,0.9722605,0.23245
-29193.333,959.1929,558.3918,-0.0255044,0.9643455,0.2634147
-29193.3848,929.9696,659.3951,-0.0250454,0.9561937,0.2916615
-29193.4472,897.9107,759.6824,-0.0246177,0.9482664,0.3165199
-29193.52,863.335,859.3334,-0.0242179,0.9407097,0.3383472
-29193.604,826.5558,958.375,-0.0238398,0.9337624,0.3570986
-29193.6988,787.8619,1056.9926,-0.0234856,0.9276797,0.3726377
-29193.8055,747.5834,1155.2858,-0.0231498,0.9228229,0.3845283
-29193.9236,706.0126,1253.7985,-0.0227666,0.9195584,0.3922933
-29194.0544,663.6955,1352.2254,-0.0223151,0.9176226,0.396826
-29194.2005,620.9213,1450.8815,-0.0218117,0.9171423,0.3979626
-29194.3616,577.8109,1550.4582,-0.0212422,0.9180833,0.3958179
-29194.5367,534.9407,1650.6785,-0.0205893,0.9206523,0.3898403
-29194.7297,492.6822,1751.9233,-0.0198497,0.9249382,0.3795989
-29194.9437,451.1696,1855.2515,-0.0189932,0.9307803,0.3650852
-29195.1653,411.8052,1958.5798,-0.0179859,0.9381548,0.3457487
-29195.4157,374.4583,2064.0884,-0.016815,0.9470496,0.3206468
-29195.6821,340.0566,2171.0718,-0.0154294,0.9567884,0.2903755
-29195.9718,309.1389,2280.2728,-0.0137827,0.9672575,0.2534226
-29196.2682,282.6098,2391.0226,-0.011806,0.977345,0.2113228
-29196.5554,261.3356,2502.5226,-0.0094239,0.9867202,0.1621558
-29196.8356,245.9632,2615.6285,-0.0066194,0.9943282,0.1061488
-29197.057,237.9437,2718.0418,-0.0036607,0.9987316,0.0502171
-29197.2333,235.9258,2820.8949,-0.000202,0.9999293,-0.0118901
-29197.3248,239.6516,2912.0193,0.0032761,0.997529,-0.0701792
-29197.3104,252.3106,3024.9343,0.0083041,0.9880212,-0.1540945
-29197.0823,275.0741,3136.4566,0.014462,0.9690833,-0.2463094
-29196.8762,295.1491,3206.9627,0.0193094,0.9533057,-0.3013892
-29246.9886,281.5666,3157.9119,0.0159536,0.9633553,-0.2677539
-29247.2447,258.3248,3057.4021,0.0100568,0.9831138,-0.1827189
-29247.3144,242.6025,2945.0642,0.0047561,0.9954094,-0.0955903
-29247.2376,236.3736,2842.7822,0.000712,0.9996123,-0.0278327
-29247.0947,236.4671,2751.3484,-0.0024996,0.9995722,0.0291392
-29246.8726,242.9939,2643.163,-0.0057766,0.9959,0.0902764
-29246.6116,255.7554,2535.4594,-0.0085654,0.9893668,0.1451897
-29246.3241,275.2499,2423.52,-0.0110734,0.9804039,0.1966866
-29246.03,300.1779,2312.6716,-0.013173,0.9704863,0.240796
-29245.7331,329.84,2202.7689,-0.0149096,0.9600483,0.279437
-29245.4616,363.139,2095.4136,-0.0163736,0.9500248,0.3117446
-29245.2027,399.6938,1989.2372,-0.0176036,0.9408453,0.3383788
-29244.9748,438.3423,1885.6408,-0.0186592,0.9329545,0.3595105
-29244.7575,479.2734,1782.1951,-0.0195604,0.9266705,0.3753653
-29244.5573,521.3287,1680.3285,-0.0203307,0.9218834,0.3869336
-29244.3775,563.9536,1580.0007,-0.0210091,0.9187893,0.3941889
-29244.2121,607.0131,1480.2271,-0.0216032,0.9173717,0.397445
-29244.0613,649.8687,1381.3754,-0.0221244,0.9174221,0.3973
